"","label","X","SA.axis_rank","GAM.age.Fvalue","GAM.age.pvalue","GAM.age.AdjRsq","Anova.age.pvalue","age.onsetchange","age.peakchange","maxage.BNC.increase","age.maturation","significant","Anova.age.pvalue.fdr","significant.fdr"
"61","Networks_LH_ContA_PFCd_1",61,125,2.67499704921312,0.0701646977060372,0.00788614869473869,0.0689070297895394,14.0402009547739,16.8542712889447,16.8542712889447,16.8542712889447,FALSE,0.125285508708253,0
"62","Networks_LH_ContA_PFClv_1",62,178,0.525911428674214,0.591432649092303,0.00208576363534962,0.591016451606747,NA,NA,NA,NA,FALSE,0.676413078977886,0
"63","Networks_LH_ContA_PFCl_1",63,142,0.0454692678136876,0.955554057470791,-0.00428710139333921,0.955548968684495,NA,NA,NA,NA,FALSE,0.960350722295975,0
"64","Networks_LH_ContA_PFCl_2",64,126,5.71185687146723,0.00358764482209289,0.0204688333400495,0.00330652684698614,13.1557788497487,21.7989948761307,21.9999999,21.9999999,TRUE,0.00866401256122714,1
"65","Networks_LH_ContA_PFCl_3",65,148,0.79538534930506,0.452134166576529,-0.000915351204748061,0.451407255049773,NA,NA,NA,NA,FALSE,0.54716030915124,0
"66","Networks_LH_ContA_Cingm_1",66,77,0.0883153175243604,0.915490232126867,-0.00423355466175535,0.91547216711306,NA,NA,NA,NA,FALSE,0.924719360720263,0
"67","Networks_LH_ContB_Temp_1",67,197,0.29179398820424,0.747084288094417,-0.00343689988668539,0.746922395945293,NA,NA,NA,NA,FALSE,0.79451752078856,0
"68","Networks_LH_ContB_IPL_1",68,161,2.29907498912444,0.101703018684956,-0.00584379917764655,0.100351625355496,13.4773868879397,13.5979899022613,NA,15.0050250693467,FALSE,0.177172774298868,0
"69","Networks_LH_ContB_PFCl_1",69,199,1.09402515052896,0.335886044302614,-0.00043866644217283,0.334865889449039,NA,NA,NA,NA,FALSE,0.440613012432946,0
"70","Networks_LH_ContB_PFClv_1",70,193,4.37888617064007,0.0131583636348568,-0.0144847131592685,0.0125393173545731,9.05527636281407,9.05527636281407,NA,15.3266331075377,TRUE,0.02755893924082,1
"71","Networks_LH_ContB_PFClv_2",71,187,1.06467778174132,0.345833837864597,0.000297903331514915,0.344838954139124,NA,NA,NA,NA,FALSE,0.445157121843168,0
"72","Networks_LH_ContC_pCun_1",72,74,1.30554756957392,0.27219972649356,-0.00147462820971345,0.271024087514966,NA,NA,NA,NA,FALSE,0.376422343770786,0
"73","Networks_LH_ContC_pCun_2",73,69,1.83391761342984,0.16115444468811,0.0041884349781196,0.159786356498184,NA,NA,NA,NA,FALSE,0.249666182028413,0
"74","Networks_LH_ContC_Cingp_1",74,73,1.39022671579743,0.250243795932418,-0.00186377177834962,0.249018839500505,NA,NA,NA,NA,FALSE,0.350730759859866,0
"75","Networks_LH_DefaultA_IPL_1",75,154,1.84102849777208,0.160023130732763,-0.00382523504065924,0.15865416364066,NA,NA,NA,NA,FALSE,0.249666182028413,0
"76","Networks_LH_DefaultA_PFCd_1",76,183,0.286454677447569,0.751078075226509,-0.00319407700583607,0.750921113516855,NA,NA,NA,NA,FALSE,0.79451752078856,0
"77","Networks_LH_DefaultA_pCunPCC_1",77,135,0.306871673203509,0.735921624334794,-0.00307393000807143,0.735745008575631,NA,NA,NA,NA,FALSE,0.78689305730014,0
"78","Networks_LH_DefaultA_pCunPCC_2",78,158,2.23415729622225,0.108443989782879,-0.00568783630617287,0.107082328174902,13.9597989452261,15.3266331075377,NA,15.3266331075377,FALSE,0.180054515481499,0
"79","Networks_LH_DefaultA_pCunPCC_3",79,100,0.977349622425777,0.377222098331051,0.000106212665733185,0.376307130559705,NA,NA,NA,NA,FALSE,0.467462273987211,0
"80","Networks_LH_DefaultA_PFCm_1",80,180,4.90595731410653,0.00786303921384945,-0.0170493521212299,0.00740235368149391,6,6.08040200954774,21.9999999,21.9999999,TRUE,0.0171313327022776,1
"81","Networks_LH_DefaultA_PFCm_2",81,170,2.25044534095472,0.106711617236713,-0.00558756683522244,0.10535229719436,11.3065326301508,11.3065326301508,NA,13.8793969356784,FALSE,0.180054515481499,0
"82","Networks_LH_DefaultA_PFCm_3",82,196,7.57525555901273,0.000591875736095926,-0.0260678887878861,0.000512989337636815,6,6.12060301432161,NA,14.5226130120603,TRUE,0.00179996258819935,1
"83","Networks_LH_DefaultB_Temp_1",83,164,1.76587528841412,0.172394604859472,0.00372859062616193,0.171037016479071,NA,NA,NA,NA,FALSE,0.259146994665259,0
"84","Networks_LH_DefaultB_Temp_2",84,198,0.610038692876245,0.543844578462505,-0.00182187486154073,0.543329849089137,NA,NA,NA,NA,FALSE,0.639211587163691,0
"85","Networks_LH_DefaultB_Temp_3",85,166,3.56607494306995,0.0291872121005293,0.0122008037719208,0.0282665841308305,15.0050250693467,21.7989948761307,21.9999999,21.9999999,TRUE,0.056533168261661,0
"86","Networks_LH_DefaultB_Temp_4",86,151,0.539306830623161,0.583584070432184,0.00211925712320649,0.58315233376329,NA,NA,NA,NA,FALSE,0.674164547703226,0
"87","Networks_LH_DefaultB_IPL_1",87,184,1.37520810904683,0.254003574471085,0.00174881018290518,0.252786980080471,NA,NA,NA,NA,FALSE,0.353548223888771,0
"88","Networks_LH_DefaultB_PFCd_1",88,182,2.2926684811376,0.10234909448308,-0.00559750071853005,0.100996595946809,7.76884421005025,7.76884421005025,NA,13.5577888974874,FALSE,0.177172774298868,0
"89","Networks_LH_DefaultB_PFCd_2",89,190,3.3098994044491,0.0375428832866651,-0.00991855211514725,0.0365198484213535,6,6.12060301432161,NA,13.7989949261307,TRUE,0.0695616160406733,0
"90","Networks_LH_DefaultB_PFCd_3",90,189,6.92779986890138,0.0011047118310904,-0.0245280728238925,0.000980154971715005,6,6.20100502386935,NA,15.3266331075377,TRUE,0.00321362285808198,1
"91","Networks_LH_DefaultB_PFCd_4",91,150,4.34184798511748,0.0136438733443536,-0.015165953134993,0.0130124597013314,6,6.20100502386935,NA,13.8793969356784,TRUE,0.0282879558724596,1
"92","Networks_LH_DefaultB_PFCv_1",92,165,0.981991142141692,0.375483957544498,7.85686986699563e-05,0.374564546887471,NA,NA,NA,NA,FALSE,0.467462273987211,0
"93","Networks_LH_DefaultB_PFCv_2",93,163,1.40659993492885,0.246208417120233,-0.00188093780484966,0.24497480227583,NA,NA,NA,NA,FALSE,0.349964003251186,0
"94","Networks_LH_DefaultB_PFCv_3",94,171,0.44501559744038,0.641137468141013,-0.00251108100291475,0.640814283793264,NA,NA,NA,NA,FALSE,0.719271076541825,0
"95","Networks_LH_DefaultB_PFCv_4",95,147,0.911064037097413,0.40294576376776,-0.000394412825506785,0.402096154960957,NA,NA,NA,NA,FALSE,0.493369515289518,0
"96","Networks_LH_DefaultC_IPL_1",96,110,1.00027933017383,0.36871335035098,1.37171492342603e-06,0.367776697343973,NA,NA,NA,NA,FALSE,0.462612197916947,0
"97","Networks_LH_DefaultC_Rsp_1",97,81,1.7708427054553,0.171547969803662,-0.0032690561247255,0.170189508310309,NA,NA,NA,NA,FALSE,0.259146994665259,0
"98","Networks_LH_DefaultC_PHC_1",98,90,3.99567254074476,0.0191491754560461,-0.0128773196729139,0.0183950708357876,6,6.32160803819095,NA,14.924623059799,TRUE,0.0383230642412242,1
"99","Networks_LH_TempPar_1",99,116,4.14000230136122,0.0166243371096835,0.0149038625394068,0.0159228143567956,12.1909547351759,12.2311557399497,16.0502511934673,16.0502511934673,TRUE,0.033878328418714,1
"100","Networks_LH_TempPar_2",100,112,0.380378448258202,0.683854469000569,0.00295557539009916,0.68360265089575,NA,NA,NA,NA,FALSE,0.747106722290437,0
"101","Networks_RH_VisCent_ExStr_1",101,34,0.832252604947594,0.435835315667058,0.000834987103514817,0.435068148828155,NA,NA,NA,NA,FALSE,0.530570913205067,0
"102","Networks_RH_VisCent_ExStr_2",102,44,10.9042745263227,2.52073308241729e-05,0.0481023552012649,1.83795025240587e-05,6,6.20100502386935,15.4874371266332,15.4874371266332,TRUE,8.35431932911759e-05,1
"103","Networks_RH_VisCent_Striate_1",103,5,7.98262967136524,0.000399910764448785,-0.0342369629011631,0.000341340598947408,12.5929647829146,21.7185928665829,NA,21.9999999,TRUE,0.00131284845749003,1
"104","Networks_RH_VisCent_ExStr_3",104,29,1.14074238272248,0.320640168487584,0.000716772523171594,0.319581684932596,NA,NA,NA,NA,FALSE,0.423286999910723,0
"105","Networks_RH_VisCent_ExStr_4",105,63,5.5967270307666,0.00401243725942624,0.0227295358471452,0.00370998644263783,8.97487435326633,8.97487435326633,15.8894471743719,15.8894471743719,TRUE,0.00927496610659457,1
"106","Networks_RH_VisCent_ExStr_5",106,17,3.90864579966688,0.0208544616761801,0.0145976980920359,0.0200676582657901,6,6.20100502386935,14.924623059799,14.924623059799,TRUE,0.0409544046240614,1
"107","Networks_RH_VisPeri_ExStrInf_1",107,14,0.70782288473046,0.493344239505105,0.00147460652137499,0.49271572914318,NA,NA,NA,NA,FALSE,0.590078717536742,0
"108","Networks_RH_VisPeri_ExStrInf_2",108,33,1.17944251562806,0.308538608008377,0.000873671415397625,0.307450087281566,NA,NA,NA,NA,FALSE,0.415473090921035,0
"109","Networks_RH_VisPeri_StriCal_1",109,4,4.64758198337603,0.0101189444689034,-0.0176995006823486,0.0095847495524167,13.075376840201,18.9447235371859,NA,18.9447235371859,TRUE,0.021783521710038,1
"110","Networks_RH_VisPeri_ExStrSup_1",110,25,1.81357645888514,0.164435219441877,0.00391464514963347,0.163069879556964,NA,NA,NA,NA,FALSE,0.252821518692967,0
"111","Networks_RH_VisPeri_ExStrSup_2",111,18,2.01823600834117,0.134268062232087,0.00500640107966766,0.132889673013887,13.7185929165829,13.7587939213568,14.4422110025126,14.4422110025126,FALSE,0.219652352089069,0
"112","Networks_RH_VisPeri_ExStrSup_3",112,24,1.89731988552487,0.15134446158056,0.00455365294250187,0.149970014914215,NA,NA,NA,NA,FALSE,0.239952023862744,0
"113","Networks_RH_SomMotA_1",113,30,19.964342890854,0,0.0879023515781953,2.13597398323599e-09,11.0653266015075,21.7185928665829,21.9999999,21.9999999,TRUE,2.66996747904499e-08,1
"114","Networks_RH_SomMotA_2",114,23,32.0841965560687,0,0.134688784880169,1.16415378624107e-14,6,21.5577888474874,21.9999999,21.9999999,TRUE,1.16415378624107e-12,1
"115","Networks_RH_SomMotA_3",115,45,16.4352451401735,2.86706826946315e-07,0.0694887601523386,7.28221777572342e-08,9.29648239145729,21.678391861809,21.9999999,21.9999999,TRUE,5.82577422057874e-07,1
"116","Networks_RH_SomMotA_4",116,1,14.9809694235622,8.90359859617718e-07,0.0663435115638499,3.11779518529403e-07,10.8241205728643,21.5577888474874,21.9999999,21.9999999,TRUE,2.22699656092431e-06,1
"117","Networks_RH_SomMotA_5",117,37,15.0579465381839,8.30266126072843e-07,0.0660509307164859,2.88680099769789e-07,10.5829145442211,21.7989948761307,21.9999999,21.9999999,TRUE,2.13837110940584e-06,1
"118","Networks_RH_SomMotA_6",118,12,26.323202660384,0,0.114009376346184,3.69809644117994e-12,6,21.7587938713568,21.9999999,21.9999999,TRUE,1.84904822058997e-10,1
"119","Networks_RH_SomMotA_7",119,19,21.7010414336868,0,0.0952019689650102,3.76146791627173e-10,9.85929645829146,21.9597988952261,21.9999999,21.9999999,TRUE,6.4280631718129e-09,1
"120","Networks_RH_SomMotA_8",120,41,24.9258509123766,0,0.106263593377466,1.49568585792273e-11,9.21608038190955,21.5175878427136,21.9999999,21.9999999,TRUE,3.73921464480682e-10,1
"121","Networks_RH_SomMotA_9",121,22,5.00471814113832,0.00714104176983538,0.019808918097227,0.0067062310502344,11.547738658794,11.547738658794,16.2914572221106,16.2914572221106,TRUE,0.0161595928921311,1
"122","Networks_RH_SomMotA_10",122,11,17.7283654468724,0,0.077806581037227,1.99833665428021e-08,6,6.5226130620603,20.3919597090452,20.3919597090452,TRUE,1.90317776598115e-07,1
"123","Networks_RH_SomMotA_11",123,3,11.626976574121,1.26741295841115e-05,0.0509294371296783,8.92212256709425e-06,10.9045225824121,21.4773868379397,21.9999999,21.9999999,TRUE,4.69585398268118e-05,1
"124","Networks_RH_SomMotB_Aud_1",124,61,11.2973840690806,1.73236226319595e-05,0.0483035338829152,1.24053318746248e-05,12.2713567447236,21.9195978904523,21.9999999,21.9999999,TRUE,5.92685532899105e-05,1
"125","Networks_RH_SomMotB_Aud_2",125,85,11.5664662920672,1.34217329441078e-05,0.0495840854225079,9.47867141364282e-06,10.5829145442211,21.3567838236181,21.9999999,21.9999999,TRUE,4.86085713520145e-05,1
"126","Networks_RH_SomMotB_S2_1",126,62,8.23478490827553,0.000314462028459805,0.0332830204415561,0.000265264003255593,11.8693466969849,21.7587938713568,21.9999999,21.9999999,TRUE,0.00106105601302237,1
"127","Networks_RH_SomMotB_S2_2",127,56,17.6801013184034,0,0.0733127964647621,2.09714994804022e-08,10.1809044964824,21.4773868379397,21.9999999,21.9999999,TRUE,1.90649995276384e-07,1
